날짜,종가,오픈,고가,저가,거래량,변동,업비트,김프,사차산업,블록체인,머스크
2020.9.7,10376.9 ,10296.4 ,10400.9 ,9887.0 ,12.40M,0.0078,0.9065,0.01112,0.05329,0.10613,0.02765
2020.9.8,10126.6 ,10376.9 ,10434.4 ,9877.1 ,113.90K,-0.0241,0.8627,0.01041,0.05147,0.10867,0.02999
2020.9.9,10224.6 ,10126.8 ,10343.3 ,9984.6 ,71.37K,0.0097,0.87188,0.00787,0.05485,0.10503,0.04594
2020.9.10,10339.7 ,10224.3 ,10480.3 ,10219.2 ,88.01K,0.0113,0.87032,0.00924,0.05681,0.09442,0.03097
2020.9.11,10390.2 ,10339.8 ,10398.8 ,10212.6 ,62.28K,0.0049,0.86173,0.00689,0.05258,0.10028,0.0367
2020.9.12,10441.9 ,10390.2 ,10476.8 ,10275.9 ,48.49K,0.005,0.62615,0.00507,0.03019,0.06546,0.02629
2020.9.13,10326.0 ,10441.7 ,10579.6 ,10219.4 ,66.12K,-0.0111,0.65348,0.00514,0.03806,0.08238,0.02414
2020.9.14,10675.3 ,10332.7 ,10744.3 ,10264.5 ,96.64K,0.0338,0.71902,0.00527,0.0503,0.10691,0.03247
2020.9.15,10785.3 ,10675.2 ,10931.8 ,10627.8 ,91.70K,0.0103,0.75435,0.00527,0.04724,0.10529,0.03364
2020.9.16,10949.5 ,10785.2 ,11093.3 ,10669.2 ,94.94K,0.0152,0.77563,0.00566,0.0501,0.10685,0.03065
2020.9.17,10941.3 ,10950.1 ,11039.3 ,10755.2 ,77.22K,-0.0007,0.73437,0.00683,0.04672,0.11043,0.03117
2020.9.18,10933.0 ,10941.3 ,11029.7 ,10818.7 ,63.48K,-0.0008,0.70034,0.00416,0.03911,0.09383,0.02811
2020.9.19,11081.8 ,10933.0 ,11177.1 ,10890.7 ,51.63K,0.0136,0.67066,0.00325,0.02609,0.0598,0.0231
2020.9.20,10921.5 ,11081.6 ,11081.6 ,10772.7 ,53.39K,-0.0145,0.69409,0.00292,0.03091,0.07503,0.02407
2020.9.21,10416.8 ,10919.9 ,10987.2 ,10328.5 ,109.85K,-0.0462,0.69852,0.00409,0.04509,0.09637,0.03325
2020.9.22,10531.5 ,10419.4 ,10570.7 ,10361.7 ,63.52K,0.011,0.68837,0.00325,0.04535,0.10151,0.14622
2020.9.23,10237.3 ,10531.5 ,10535.4 ,10146.6 ,74.95K,-0.0279,0.60084,0.00286,0.0449,0.10158,0.38401
2020.9.24,10739.4 ,10238.1 ,10787.8 ,10201.0 ,82.95K,0.049,0.66045,0.00227,0.0436,0.10255,0.07926
2020.9.25,10688.8 ,10739.9 ,10756.0 ,10558.9 ,71.43K,-0.0047,0.63051,0.00344,0.03572,0.08329,0.03208
2020.9.26,10727.9 ,10688.9 ,10793.3 ,10650.2 ,37.85K,0.0037,0.51806,0.00234,0.02381,0.05466,0.02427
2020.9.27,10776.2 ,10727.9 ,10799.2 ,10602.7 ,40.92K,0.0045,0.49568,0.00208,0.02824,0.06019,0.02193
2020.9.28,10693.2 ,10776.4 ,10946.6 ,10685.2 ,72.29K,-0.0077,0.60917,0.00266,0.04184,0.09058,0.02973
2020.9.29,10840.9 ,10694.3 ,10858.4 ,10642.4 ,59.64K,0.0138,0.61704,0.00234,0.03331,0.08837,0.04216
2020.9.30,10776.1 ,10843.4 ,10847.7 ,10667.6 ,55.55K,-0.006,0.47693,0.00182,0.01796,0.04164,0.05173
2020.10.1,10620.5 ,10776.6 ,10913.7 ,10462.7 ,95.33K,-0.0144,0.44661,0.00104,0.01802,0.03891,0.02954
2020.10.2,10572.3 ,10619.6 ,10662.9 ,10387.6 ,77.94K,-0.0045,0.48006,0.00188,0.02036,0.04177,0.02583
2020.10.3,10544.2 ,10572.2 ,10597.8 ,10501.2 ,29.10K,-0.0027,0.43945,0.00221,0.02316,0.049,0.02401
2020.10.4,10672.9 ,10544.4 ,10693.3 ,10520.8 ,31.40K,0.0122,0.44635,0.00175,0.03104,0.09559,0.02576
2020.10.5,10789.5 ,10672.5 ,10789.6 ,10623.4 ,48.86K,0.0109,0.58795,0.0024,0.04731,0.11498,0.0283
2020.10.6,10602.6 ,10790.2 ,10800.3 ,10530.8 ,69.07K,-0.0173,0.54409,0.00579,0.04639,0.11518,0.03221
2020.10.7,10670.9 ,10601.0 ,10680.1 ,10553.3 ,49.27K,0.0064,0.55945,0.00351,0.04685,0.12156,0.02759
2020.10.8,10924.1 ,10670.7 ,10948.6 ,10549.6 ,79.78K,0.0237,0.77147,0.00325,0.03826,0.11056,0.03409
2020.10.9,11054.2 ,10923.5 ,11103.0 ,10836.9 ,70.95K,0.0119,0.92596,0.0024,0.02336,0.06455,0.02134
2020.10.10,11298.4 ,11053.5 ,11475.0 ,11053.1 ,65.81K,0.0221,0.78617,0.00156,0.02433,0.06592,0.02173
2020.10.11,11371.0 ,11295.6 ,11439.4 ,11277.6 ,41.06K,0.0064,0.69735,0.00162,0.03156,0.07047,0.01971
2020.10.12,11533.9 ,11370.8 ,11715.9 ,11227.4 ,84.02K,0.0143,0.78722,0.00273,0.04047,0.10112,0.02472
2020.10.13,11423.8 ,11533.5 ,11558.0 ,11315.9 ,64.67K,-0.0095,0.73307,0.00377,0.03813,0.10262,0.03351
2020.10.14,11420.4 ,11424.4 ,11541.0 ,11293.5 ,59.12K,-0.0003,0.67899,0.00383,0.04028,0.09709,0.02856
2020.10.15,11503.0 ,11421.4 ,11590.9 ,11276.7 ,70.84K,0.0072,0.64502,0.00331,0.04158,0.08609,0.02674
2020.10.16,11322.0 ,11503.2 ,11542.2 ,11224.6 ,71.42K,-0.0157,0.61939,0.00292,0.03553,0.09084,0.02739
2020.10.17,11362.1 ,11321.8 ,11402.7 ,11274.4 ,29.86K,0.0035,0.47381,0.00214,0.02687,0.05694,0.02043
2020.10.18,11506.9 ,11362.1 ,11506.9 ,11349.8 ,31.51K,0.0127,0.46366,0.00188,0.03013,0.08407,0.02251
2020.10.19,11753.4 ,11507.1 ,11823.3 ,11413.9 ,73.04K,0.0214,0.62492,0.00318,0.04373,0.11856,0.02342
2020.10.20,11913.5 ,11753.9 ,12029.4 ,11685.7 ,94.59K,0.0136,0.59915,0.00195,0.04308,0.09618,0.02537
2020.10.21,12808.7 ,11913.6 ,13213.5 ,11894.6 ,197.72K,0.0751,0.70613,0.00331,0.04125,0.09566,0.03507
2020.10.22,12974.6 ,12805.5 ,13183.9 ,12698.2 ,113.31K,0.013,1.13797,0.00364,0.04125,0.09605,0.02655
2020.10.23,12934.1 ,12972.7 ,13025.5 ,12738.9 ,73.94K,-0.0031,0.84246,0.00312,0.03709,0.08759,0.02492
2020.10.24,13117.2 ,12933.6 ,13161.5 ,12876.4 ,51.20K,0.0142,0.61398,0.00273,0.02563,0.05524,0.01776
2020.10.25,13032.2 ,13117.0 ,13345.3 ,12900.4 ,59.73K,-0.0065,0.63598,0.00175,0.02576,0.07125,0.02713
2020.10.26,13061.6 ,13033.0 ,13229.7 ,12792.4 ,89.47K,0.0023,0.69422,0.0039,0.03292,0.10828,0.03208
2020.10.27,13657.8 ,13061.5 ,13782.3 ,13050.3 ,128.64K,0.0456,0.69787,0.00273,0.0324,0.11134,0.02733
2020.10.28,13278.9 ,13658.3 ,13851.7 ,12907.6 ,144.18K,-0.0277,0.86003,0.00416,0.03709,0.11459,0.03058
2020.10.29,13457.2 ,13278.3 ,13640.0 ,12982.9 ,111.23K,0.0134,0.76867,0.00273,0.03663,0.12754,0.02668
2020.10.30,13559.9 ,13457.0 ,13667.9 ,13134.5 ,108.77K,0.0076,0.74908,0.00227,0.02986,0.11407,0.02154
2020.10.31,13797.3 ,13560.2 ,14065.4 ,13441.7 ,102.75K,0.0175,0.58555,0.00175,0.01796,0.06989,0.02401
2020.11.1,13759.4 ,13795.5 ,13889.5 ,13628.7 ,51.71K,-0.0027,0.55281,0.00208,0.0229,0.07665,0.02303
2020.11.2,13561.4 ,13759.7 ,13828.4 ,13214.2 ,97.76K,-0.0144,0.73984,0.00533,0.02863,0.10659,0.02616
2020.11.3,14019.9 ,13560.5 ,14054.0 ,13294.6 ,108.17K,0.0338,0.68583,0.00761,0.03188,0.09273,0.02284
2020.11.4,14145.6 ,14023.0 ,14238.8 ,13544.4 ,140.80K,0.009,0.70255,0.00488,0.03162,0.08583,0.02733
2020.11.5,15587.1 ,14145.6 ,15739.9 ,14099.7 ,227.49K,0.1019,0.8504,0.00364,0.03572,0.08153,0.02427
2020.11.6,15577.9 ,15593.9 ,15955.2 ,15223.5 ,186.13K,-0.0006,1.48073,0.00696,0.03566,0.1062,0.02824
2020.11.7,14828.4 ,15578.2 ,15754.4 ,14385.1 ,160.73K,-0.0481,0.92062,0.00286,0.02004,0.07015,0.02147
2020.11.8,15483.7 ,14826.6 ,15648.3 ,14720.7 ,94.99K,0.0442,0.80524,0.00331,0.0229,0.07633,0.02225
2020.11.9,15327.2 ,15483.3 ,15819.6 ,14816.9 ,165.04K,-0.0101,1.0058,0.00572,0.02986,0.10177,0.03032
2020.11.10,15303.6 ,15328.0 ,15465.3 ,15096.5 ,93.36K,-0.0015,1.02793,0.00468,0.0337,0.09052,0.03253
2020.11.11,15695.8 ,15303.1 ,15953.9 ,15281.0 ,119.07K,0.0256,1.03522,0.00598,0.03533,0.09286,0.02837
2020.11.12,16294.7 ,15695.8 ,16342.7 ,15483.5 ,165.54K,0.0382,0.93064,0.00507,0.03709,0.1021,0.03956
2020.11.13,16324.2 ,16293.0 ,16474.1 ,15973.4 ,113.75K,0.0018,1.01439,0.00475,0.02557,0.08245,0.05511
2020.11.14,16071.0 ,16323.1 ,16328.2 ,15717.7 ,83.64K,-0.0155,0.74993,0.00227,0.01919,0.06878,0.03904
2020.11.15,15953.0 ,16074.7 ,16158.1 ,15782.3 ,58.43K,-0.0073,0.70815,0.0037,0.02459,0.07047,0.07451
2020.11.16,16715.8 ,15954.1 ,16880.7 ,15870.7 ,118.09K,0.0478,0.88131,0.0039,0.03774,0.09644,0.07327
2020.11.17,17662.3 ,16715.8 ,17845.4 ,16562.0 ,175.87K,0.0566,1.0865,0.00357,0.03429,0.09995,0.04548
2020.11.18,17774.6 ,17662.3 ,18466.1 ,17258.9 ,233.43K,0.0064,2.36426,0.00872,0.03331,0.13717,0.05921
2020.11.19,17803.5 ,17775.1 ,18166.0 ,17380.1 ,135.94K,0.0016,1.72359,0.00403,0.04184,0.14036,0.03657
2020.11.20,18675.2 ,17805.5 ,18811.0 ,17758.4 ,134.42K,0.049,1.5566,0.00644,0.02967,0.1103,0.02934
2020.11.21,18687.2 ,18673.8 ,18966.0 ,18397.5 ,108.91K,0.0006,2.03023,0.00683,0.02206,0.07386,0.027
2020.11.22,18412.9 ,18689.3 ,18751.5 ,17644.6 ,121.76K,-0.0147,2.51367,0.00761,0.02258,0.08804,0.02453
2020.11.23,18379.6 ,18428.1 ,18756.8 ,18016.0 ,127.35K,-0.0018,2.79617,0.00709,0.03253,0.11206,0.02778
2020.11.24,19152.6 ,18394.6 ,19416.6 ,18074.8 ,180.79K,0.0421,5.12301,0.01568,0.0337,0.13809,0.04809
2020.11.25,18723.0 ,19151.5 ,19486.7 ,18527.7 ,146.12K,-0.0224,3.81232,0.00956,0.03689,0.12709,0.04138
2020.11.26,17162.0 ,18721.9 ,18894.9 ,16235.2 ,312.07K,-0.0834,3.73215,0.02193,0.03624,0.12312,0.03722
2020.11.27,17127.1 ,17160.9 ,17450.3 ,16481.6 ,138.80K,-0.002,2.80508,0.01255,0.0313,0.11225,0.02941
2020.11.28,17730.7 ,17142.6 ,17874.4 ,16874.4 ,95.20K,0.0352,1.98305,0.0054,0.02062,0.07418,0.02778
2020.11.29,18185.5 ,17729.7 ,18336.3 ,17530.4 ,79.12K,0.0257,1.92129,0.00507,0.02277,0.08811,0.02843
2020.11.30,19698.1 ,18186.0 ,19831.2 ,18186.0 ,185.59K,0.0832,2.30146,0.00442,0.03416,0.10626,0.03409
2020.12.1,18770.7 ,19697.8 ,19897.4 ,18257.0 ,208.72K,-0.0471,3.47217,0.00754,0.03891,0.13145,0.02973
2020.12.2,19218.8 ,18767.9 ,19335.5 ,18346.7 ,91.92K,0.0239,2.95885,0.00449,0.03644,0.12832,0.06123
2020.12.3,19433.3 ,19219.8 ,19596.6 ,18883.7 ,99.97K,0.0112,2.48061,0.00611,0.03514,0.1265,0.03924
2020.12.4,18658.1 ,19431.1 ,19529.5 ,18610.8 ,110.63K,-0.0399,2.01272,0.00514,0.03605,0.11544,0.0324
2020.12.5,19146.5 ,18657.5 ,19172.7 ,18507.1 ,59.44K,0.0262,1.70667,0.00481,0.02681,0.08049,0.02765
2020.12.6,19379.9 ,19146.0 ,19417.1 ,18873.0 ,54.56K,0.0122,1.72619,0.0037,0.02557,0.09071,0.02681
2020.12.7,19170.7 ,19368.4 ,19424.6 ,18908.8 ,61.98K,-0.0108,1.97628,0.00279,0.03774,0.11368,0.02934
2020.12.8,18326.6 ,19170.8 ,19288.6 ,18229.2 ,101.41K,-0.044,1.73478,0.00429,0.04717,0.12149,0.03494
2020.12.9,18546.0 ,18322.4 ,18637.9 ,17658.8 ,129.72K,0.012,1.80571,0.00475,0.04242,0.11973,0.04294
2020.12.10,18247.2 ,18546.1 ,18551.8 ,17926.8 ,85.31K,-0.0161,1.60151,0.00403,0.05193,0.13789,0.04353
2020.12.11,18023.6 ,18250.5 ,18288.3 ,17600.1 ,111.53K,-0.0123,1.46335,0.0037,0.04477,0.10431,0.04249
2020.12.12,18808.9 ,18026.7 ,18936.2 ,18025.1 ,71.37K,0.0436,1.40094,0.00331,0.02954,0.07255,0.0296
2020.12.13,19176.8 ,18808.1 ,19403.6 ,18716.8 ,82.45K,0.0196,1.37979,0.00377,0.03156,0.08323,0.01997
2020.12.14,19273.8 ,19176.4 ,19346.5 ,19007.0 ,67.11K,0.0051,1.44988,0.0026,0.03924,0.09924,0.02668
2020.12.15,19434.9 ,19273.9 ,19556.3 ,19076.2 ,98.39K,0.0084,1.42489,0.00325,0.0406,0.1036,0.03318
2020.12.16,21352.2 ,19434.7 ,21525.3 ,19299.7 ,199.81K,0.0987,1.58368,0.00488,0.03858,0.1319,0.02993
2020.12.17,22825.4 ,21352.3 ,23738.0 ,21243.1 ,310.74K,0.069,3.64625,0.00683,0.04197,0.12722,0.03013
2020.12.18,23127.9 ,22823.3 ,23272.8 ,22361.5 ,131.80K,0.0133,2.92508,0.0052,0.03475,0.11166,0.02603
2020.12.19,23844.0 ,23127.6 ,24107.1 ,22797.0 ,133.88K,0.031,2.43233,0.0026,0.02349,0.07425,0.02791
2020.12.20,23474.9 ,23843.6 ,24280.9 ,23098.9 ,114.09K,-0.0155,2.26066,0.00318,0.02642,0.0788,0.02804
2020.12.21,22728.5 ,23474.1 ,24101.9 ,22015.5 ,154.69K,-0.0318,2.6286,0.00715,0.03377,0.1101,0.04327
2020.12.22,23823.2 ,22730.4 ,23825.4 ,22388.6 ,130.75K,0.0482,2.21491,0.00631,0.03013,0.10294,0.02908
2020.12.23,23257.9 ,23820.8 ,24063.7 ,22694.7 ,178.47K,-0.0237,2.80762,0.01151,0.0311,0.08681,0.04711
2020.12.24,23736.5 ,23253.2 ,23783.7 ,22737.3 ,104.59K,0.0206,2.88311,0.01353,0.02297,0.07301,0.03501
2020.12.25,24689.6 ,23728.7 ,24778.9 ,23445.3 ,2.40K,0.0402,2.40461,0.00507,0.01418,0.05616,0.02563
2020.12.26,26454.4 ,24714.7 ,26826.0 ,24515.1 ,155.77K,0.0715,2.36634,0.0054,0.01717,0.06026,0.03091
2020.12.27,26261.3 ,26460.3 ,28360.3 ,25858.2 ,231.23K,-0.0073,4.08798,0.0106,0.02329,0.08537,0.02505
2020.12.28,27057.8 ,26259.2 ,27444.9 ,26144.3 ,126.98K,0.0303,3.63037,0.00702,0.0352,0.10555,0.02895
2020.12.29,27376.0 ,27065.3 ,27390.7 ,25902.8 ,119.57K,0.0118,3.36675,0.0106,0.03624,0.10119,0.02973
2020.12.30,28868.7 ,27374.5 ,28979.3 ,27374.5 ,159.82K,0.0545,3.34924,0.01197,0.03462,0.09201,0.02674
2020.12.31,28949.4 ,28866.8 ,29298.8 ,28025.0 ,136.69K,0.0028,2.89957,0.00631,0.02609,0.07698,0.02206
2021.1.1,29359.9 ,28951.7 ,29627.1 ,28712.4 ,100.90K,0.0142,2.63738,0.00481,0.01919,0.05277,0.02245
2021.1.2,32193.3 ,29359.7 ,33233.5 ,29008.0 ,240.87K,0.0965,2.7646,0.00761,0.02121,0.06032,0.07789
2021.1.3,32958.9 ,32192.9 ,34755.9 ,32029.6 ,155.21K,0.0238,5.73173,0.04229,0.02284,0.10717,0.0572
2021.1.4,32022.6 ,33016.6 ,33587.5 ,28204.5 ,255.27K,-0.0284,6.96244,0.08381,0.03956,0.12995,0.03696
2021.1.5,33991.5 ,32015.4 ,34414.7 ,30010.5 ,202.13K,0.0615,4.73113,0.03234,0.0421,0.12501,0.03201
2021.1.6,36793.2 ,33999.3 ,36934.8 ,33408.3 ,227.56K,0.0824,5.5244,0.03435,0.04086,0.14934,0.03026
2021.1.7,39460.2 ,36798.5 ,40340.9 ,36361.2 ,249.60K,0.0725,7.72285,0.03767,0.03982,0.15631,0.03442
2021.1.8,40599.3 ,39466.4 ,41921.7 ,36613.4 ,251.29K,0.0289,7.73521,0.03963,0.04041,0.17043,0.4647
2021.1.9,40151.9 ,40607.2 ,41363.5 ,38775.1 ,128.42K,-0.011,5.96151,0.04405,0.02642,0.11798,0.12793
2021.1.10,38192.2 ,40149.7 ,41362.4 ,35141.6 ,215.78K,-0.0488,6.22097,0.03136,0.02785,1.48001,0.06006
2021.1.11,35544.3 ,38195.3 ,38217.2 ,30411.6 ,251.04K,-0.0693,8.06339,0.04431,0.0393,0.26179,0.04952
2021.1.12,34076.1 ,35426.0 ,36598.7 ,32572.7 ,241.93K,-0.0413,6.78355,0.0324,0.03911,0.15806,0.05401
2021.1.13,37382.2 ,34061.2 ,37764.6 ,32451.9 ,209.93K,0.097,4.61444,0.02271,0.04099,0.14023,0.0516
2021.1.14,39175.7 ,37383.4 ,40054.3 ,36772.1 ,172.40K,0.048,4.5987,0.02785,0.04054,0.14284,0.05381
2021.1.15,36845.8 ,39175.7 ,39715.0 ,34488.7 ,118.42K,-0.0595,4.29525,0.02388,0.03377,0.13945,0.04373
2021.1.16,36019.5 ,36751.8 ,37931.7 ,35408.4 ,137.02K,-0.0224,3.76111,0.019,0.0242,0.07438,0.0339
2021.1.17,35839.6 ,36020.1 ,36801.3 ,33883.5 ,126.82K,-0.005,3.59647,0.01594,0.02642,0.0926,0.03071
2021.1.18,36613.2 ,35838.2 ,37436.8 ,34801.0 ,111.52K,0.0216,3.9061,0.0134,0.03435,0.12123,0.03195
2021.1.19,36002.9 ,36630.6 ,37821.0 ,36001.4 ,79.11K,-0.0167,3.81245,0.01757,0.03702,0.11088,0.03494
2021.1.20,35476.3 ,35862.1 ,36384.4 ,33444.5 ,153.61K,-0.0146,3.68139,0.01308,0.03741,0.1088,0.03514
2021.1.21,30842.1 ,35472.3 ,35591.1 ,30101.8 ,253.27K,-0.1306,4.05453,0.01659,0.03917,0.10216,0.03097
2021.1.22,33000.5 ,30838.7 ,33821.2 ,28871.2 ,243.09K,0.07,4.9531,0.02648,0.0354,0.09865,0.05694
2021.1.23,32088.9 ,32994.1 ,33441.4 ,31418.2 ,100.70K,-0.0276,3.37514,0.01275,0.02648,0.07626,0.03227
2021.1.24,32241.3 ,32088.5 ,33034.8 ,30982.9 ,88.21K,0.0047,3.01495,0.01125,0.02583,0.07548,0.02915
2021.1.25,32252.3 ,32244.3 ,34854.3 ,31967.4 ,142.43K,0.0003,3.50477,0.01145,0.03683,0.0926,0.04171
2021.1.26,32502.1 ,32244.1 ,32917.7 ,30850.0 ,139.84K,0.0077,3.06493,0.01099,0.04347,0.09559,0.05088
2021.1.27,30404.0 ,32499.6 ,32545.4 ,29290.4 ,194.35K,-0.0646,2.71821,0.01034,0.04086,0.09462,0.07021
2021.1.28,33374.8 ,30408.9 ,33790.8 ,29911.9 ,167.39K,0.0977,3.08725,0.01223,0.03891,0.08726,0.05869
2021.1.29,34301.8 ,33381.7 ,38546.0 ,31953.3 ,297.73K,0.0278,3.66232,0.02661,0.03169,0.08264,0.19685
2021.1.30,34283.1 ,34300.0 ,34920.9 ,32908.5 ,128.57K,-0.0005,3.04326,0.01639,0.02232,0.06143,0.10379
2021.1.31,33108.1 ,34281.6 ,34348.3 ,32189.9 ,101.92K,-0.0343,4.49581,0.02245,0.02212,0.06175,0.03989
2021.2.1,33515.7 ,33106.8 ,34685.6 ,32324.9 ,126.32K,0.0123,7.79756,0.03514,0.03123,0.09091,0.06214
2021.2.2,35485.2 ,33514.0 ,35976.1 ,33462.4 ,120.85K,0.0588,5.71377,0.03767,0.03201,0.09911,0.12032
2021.2.3,37646.8 ,35486.9 ,37646.8 ,35401.5 ,131.03K,0.0609,4.75175,0.03891,0.03462,0.0883,0.12299
2021.2.4,36982.1 ,37648.9 ,38707.9 ,36380.8 ,151.44K,-0.0177,4.89388,0.04796,0.03409,0.09527,0.09455
2021.2.5,38297.6 ,36976.4 ,38303.6 ,36640.0 ,100.60K,0.0356,4.45755,0.02739,0.02843,0.08407,0.05511
2021.2.6,39256.6 ,38300.6 ,40939.7 ,38275.3 ,156.02K,0.025,3.94124,0.02603,0.01796,0.05986,0.04503
2021.2.7,38852.9 ,39228.9 ,39691.7 ,37381.6 ,125.37K,-0.0103,4.04022,0.0229,0.02147,0.06644,0.05882
2021.2.8,46395.7 ,38853.6 ,46596.4 ,38057.0 ,248.47K,0.1941,5.05377,0.02752,0.02986,0.08752,0.17336
2021.2.9,46508.6 ,46396.4 ,48143.5 ,45104.7 ,193.87K,0.0024,8.76354,0.038,0.02999,0.15266,0.36247
2021.2.10,44836.0 ,46507.8 ,47295.3 ,43800.5 ,151.83K,-0.036,6.64357,0.02407,0.0259,0.11258,0.12292
2021.2.11,47990.7 ,44834.8 ,48622.1 ,44041.1 ,145.77K,0.0704,6.10116,0.0255,0.01594,0.0913,0.16314
2021.2.12,47371.7 ,47995.0 ,48927.4 ,46218.6 ,133.73K,-0.0129,6.17418,0.01971,0.01509,0.09956,0.12286
2021.2.13,47168.7 ,47373.1 ,48097.3 ,46270.5 ,89.42K,-0.0043,9.90197,0.03169,0.01913,0.09813,0.07932
2021.2.14,48643.4 ,47172.1 ,49695.1 ,47051.9 ,106.50K,0.0313,6.50535,0.02531,0.02459,0.11921,0.06845
2021.2.15,47936.3 ,48611.1 ,48936.5 ,45786.1 ,123.18K,-0.0145,7.68426,0.03462,0.03383,0.15123,0.08765
2021.2.16,49169.7 ,47934.2 ,50515.8 ,47044.4 ,141.37K,0.0257,6.65847,0.02856,0.0367,0.14622,0.0926
2021.2.17,52079.2 ,49161.3 ,52577.7 ,49018.1 ,140.03K,0.0592,11.17563,0.03702,0.03956,0.18559,0.11687
2021.2.18,51582.2 ,52094.5 ,52524.0 ,50941.6 ,94.35K,-0.0095,18.71335,0.02713,0.03455,0.23251,0.12435
2021.2.19,55906.6 ,51590.1 ,56238.5 ,50816.8 ,139.43K,0.0838,14.76957,0.03462,0.02707,0.17524,0.09253
2021.2.20,55923.7 ,55922.0 ,57523.8 ,54124.1 ,127.85K,0.0003,16.50624,0.09546,0.01913,0.0896,0.13158
2021.2.21,57433.8 ,55907.6 ,58335.1 ,55502.7 ,87.26K,0.027,13.74417,0.08524,0.02121,0.09871,0.33201
2021.2.22,54111.8 ,57437.6 ,57480.8 ,48353.8 ,244.95K,-0.0578,17.71235,0.12891,0.0311,0.32199,0.32238
2021.2.23,48911.2 ,54114.1 ,54115.0 ,45093.8 ,315.07K,-0.0961,17.66563,0.09266,0.03351,0.2247,1.20455
2021.2.24,49697.5 ,48911.1 ,51311.8 ,47031.7 ,153.75K,0.0161,15.52256,0.06442,0.03247,0.18514,0.34633
2021.2.25,46928.5 ,49695.9 ,52013.8 ,46773.7 ,83.22K,-0.0557,11.95882,0.06175,0.03253,0.23375,0.16418
2021.2.26,46345.6 ,46928.5 ,48413.9 ,44248.2 ,189.41K,-0.0124,11.09064,0.06514,0.02661,0.1772,0.21012
2021.2.27,46136.7 ,46333.1 ,48335.1 ,45059.4 ,98.75K,-0.0045,8.70146,0.03091,0.01613,0.17576,0.09429
2021.2.28,45164.0 ,46136.0 ,46582.0 ,43100.6 ,135.08K,-0.0211,8.11571,0.06598,0.01913,0.10822,0.0883
2021.3.1,49595.5 ,45160.5 ,49774.0 ,45008.8 ,137.52K,0.0981,8.18261,0.05544,0.02251,0.11707,0.07054
2021.3.2,48424.2 ,49595.6 ,50191.9 ,47100.6 ,102.10K,-0.0236,8.22016,0.04164,0.03976,0.16021,0.05642
2021.3.3,50395.1 ,48422.2 ,52567.9 ,48159.2 ,44.93K,0.0407,8.89336,0.04581,0.04841,0.17941,0.05661
2021.3.4,48428.0 ,50388.0 ,51757.7 ,47521.8 ,9.56K,-0.039,8.53434,0.04021,0.04965,0.18995,0.1813
2021.3.5,48792.5 ,48363.6 ,49429.4 ,46370.1 ,113.64K,0.0075,7.60981,0.06722,0.03605,0.1632,0.08537
2021.3.6,48855.6 ,48798.7 ,49191.8 ,47132.8 ,66.66K,0.0013,6.14821,0.03546,0.0203,0.10574,0.07288
2021.3.7,50982.3 ,48899.0 ,51434.1 ,48890.6 ,82.91K,0.0435,5.7698,0.02739,0.02609,0.12429,0.06273
2021.3.8,52311.0 ,50988.9 ,52384.9 ,49338.1 ,68.14K,0.0261,7.00344,0.03227,0.05004,0.1729,0.06071
2021.3.9,54879.0 ,52352.4 ,54880.6 ,51941.3 ,114.06K,0.0491,8.87456,0.04353,0.04568,0.16216,0.06149
2021.3.10,55851.9 ,54882.7 ,57328.7 ,53073.6 ,140.96K,0.0177,9.36184,0.04802,0.04522,0.17752,0.0501
2021.3.11,57799.5 ,55851.2 ,58135.0 ,54351.8 ,129.63K,0.0349,10.37052,0.06989,0.04607,0.17134,0.05167
2021.3.12,57265.1 ,57806.2 ,58052.3 ,55134.5 ,116.96K,-0.0092,10.31911,0.11544,0.03898,0.16425,0.0436
2021.3.13,61195.3 ,57267.4 ,61795.8 ,56118.8 ,134.64K,0.0686,11.23257,0.11876,0.02199,0.13516,0.06422
2021.3.14,59113.7 ,61192.7 ,61673.7 ,59113.7 ,80.29K,-0.034,11.65609,0.0937,0.02967,0.14791,0.05694
2021.3.15,55791.3 ,59117.4 ,60565.9 ,55088.8 ,117.71K,-0.0562,13.42419,0.13158,0.04138,0.21448,0.05329
2021.3.16,56889.7 ,55619.5 ,56889.7 ,53342.6 ,128.51K,0.0197,14.76325,0.13099,0.05017,0.17329,0.07405
2021.3.17,58913.5 ,56892.9 ,58933.2 ,54253.2 ,118.26K,0.0356,13.54797,0.09468,0.04574,0.16307,0.0626
2021.3.18,57656.0 ,58911.8 ,60088.0 ,57099.6 ,102.62K,-0.0213,13.82245,0.09754,0.04334,0.13268,0.04425
2021.3.19,58088.0 ,57645.0 ,59448.3 ,56305.1 ,83.98K,0.0075,13.17808,0.09793,0.03553,0.15611,0.04685
2021.3.20,58093.4 ,58084.1 ,59882.1 ,57863.0 ,67.83K,0.0001,13.55337,0.10125,0.02362,0.18871,0.04015
2021.3.21,57383.8 ,58097.4 ,58583.8 ,55583.3 ,77.47K,-0.0122,11.86635,0.14811,0.02908,0.17694,0.04262
2021.3.22,54158.3 ,57379.3 ,58379.9 ,53784.2 ,95.53K,-0.0562,13.9053,0.12774,0.04073,0.13334,0.05752
2021.3.23,54452.5 ,54117.5 ,55813.8 ,52992.3 ,84.84K,0.0054,17.57667,0.51123,0.03852,0.08941,0.05062
